,date,mean
317,2019-11-14,93.82352941176471
318,2019-11-15,103.23529411764706
319,2019-11-16,81.29411764705883
320,2019-11-17,127.23529411764706
321,2019-11-18,113.3529411764706
322,2019-11-19,103.47058823529412
323,2019-11-20,75.11764705882354
324,2019-11-21,64.41176470588235
325,2019-11-22,79.70588235294117
326,2019-11-23,65.76470588235294
327,2019-11-24,43.23529411764706
328,2019-11-25,72.41176470588235
329,2019-11-26,67.05882352941177
330,2019-11-27,47.294117647058826
331,2019-11-28,71.76470588235294
332,2019-11-29,80.70588235294117
333,2019-11-30,67.82352941176471
334,2019-12-01,61.23529411764706
335,2019-12-02,78.47058823529412
336,2019-12-03,89.94117647058823
337,2019-12-04,70.23529411764706
338,2019-12-05,63.1764705882353
339,2019-12-06,107.88235294117646
340,2019-12-07,130.94117647058823
341,2019-12-08,170.05882352941177
342,2019-12-09,159.58823529411765
343,2019-12-10,99.05882352941177
344,2019-12-11,68.58823529411765
345,2019-12-12,89.58823529411765
346,2019-12-13,69.58823529411765
347,2019-12-14,64.3529411764706
348,2019-12-15,57.411764705882355
349,2019-12-16,62.23529411764706
350,2019-12-17,49.0
351,2019-12-18,79.82352941176471
352,2019-12-19,83.29411764705883
353,2019-12-20,109.94117647058823
354,2019-12-21,116.3529411764706
355,2019-12-22,108.17647058823529
356,2019-12-23,79.23529411764706
357,2019-12-24,87.76470588235294
358,2019-12-25,70.6470588235294
359,2019-12-26,79.0
360,2019-12-27,82.41176470588235
361,2019-12-28,81.6470588235294
362,2019-12-29,0.0
363,2019-12-31,71.6470588235294
